"GAME_ID","GAME_DATE","SEASON_TYPE","MATCHUP","HOME_TEAM","AWAY_TEAM","HOME_PTS","AWAY_PTS","nh","j3210","j45"
"0020801130",2009-04-03,"Regular Season","CLE @ ORL","Orlando Magic","Cleveland Cavaliers",116,87,"j45",-1,27
"0020801131",2009-04-03,"Regular Season","MIN @ UTA","Utah Jazz","Minnesota Timberwolves",102,103,"j3210",15,-6
"0020801131",2009-04-03,"Regular Season","MIN @ UTA","Utah Jazz","Minnesota Timberwolves",102,103,"j45",-2,-8
"0020801132",2009-04-03,"Regular Season","SAC @ PHX","Phoenix Suns","Sacramento Kings",139,111,"j3210",8,2
"0020801132",2009-04-03,"Regular Season","SAC @ PHX","Phoenix Suns","Sacramento Kings",139,111,"j45",3,15
"0020801133",2009-04-03,"Regular Season","NOH @ GSW","Golden State Warriors","New Orleans Hornets",111,103,"j3210",-8,2
"0020801133",2009-04-03,"Regular Season","NOH @ GSW","Golden State Warriors","New Orleans Hornets",111,103,"j45",11,3
"0020801134",2009-04-03,"Regular Season","HOU @ LAL","Los Angeles Lakers","Houston Rockets",93,81,"j3210",-5,-6
"0020801134",2009-04-03,"Regular Season","HOU @ LAL","Los Angeles Lakers","Houston Rockets",93,81,"j45",5,18
"0020801135",2009-04-04,"Regular Season","TOR @ NYK","New York Knicks","Toronto Raptors",95,102,"j3210",-7,0
"0020801135",2009-04-04,"Regular Season","TOR @ NYK","New York Knicks","Toronto Raptors",95,102,"j45",5,-5
"0020801136",2009-04-04,"Regular Season","NJN @ CHI","Chicago Bulls","New Jersey Nets",103,94,"j3210",-6,3
"0020801136",2009-04-04,"Regular Season","NJN @ CHI","Chicago Bulls","New Jersey Nets",103,94,"j45",2,10
"0020801137",2009-04-04,"Regular Season","DET @ PHI","Philadelphia 76ers","Detroit Pistons",95,90,"j3210",8,-8
"0020801137",2009-04-04,"Regular Season","DET @ PHI","Philadelphia 76ers","Detroit Pistons",95,90,"j45",-3,8
"0020801138",2009-04-04,"Regular Season","ORL @ ATL","Atlanta Hawks","Orlando Magic",82,88,"j3210",-13,0
"0020801138",2009-04-04,"Regular Season","ORL @ ATL","Atlanta Hawks","Orlando Magic",82,88,"j45",0,7
"0020801139",2009-04-04,"Regular Season","MIA @ WAS","Washington Wizards","Miami Heat",104,118,"j3210",-4,-6
"0020801139",2009-04-04,"Regular Season","MIA @ WAS","Washington Wizards","Miami Heat",104,118,"j45",-7,3
"0020801140",2009-04-04,"Regular Season","MEM @ MIL","Milwaukee Bucks","Memphis Grizzlies",102,107,"j3210",-11,9
"0020801140",2009-04-04,"Regular Season","MEM @ MIL","Milwaukee Bucks","Memphis Grizzlies",102,107,"j45",-2,-1
"0020801142",2009-04-05,"Regular Season","SAS @ CLE","Cleveland Cavaliers","San Antonio Spurs",101,81,"j3210",16,3
"0020801142",2009-04-05,"Regular Season","SAS @ CLE","Cleveland Cavaliers","San Antonio Spurs",101,81,"j45",6,-5
"0020801143",2009-04-05,"Regular Season","PHX @ DAL","Dallas Mavericks","Phoenix Suns",140,116,"j3210",7,17
"0020801143",2009-04-05,"Regular Season","PHX @ DAL","Dallas Mavericks","Phoenix Suns",140,116,"j45",-4,4
"0020801144",2009-04-05,"Regular Season","CHA @ DET","Detroit Pistons","Charlotte Bobcats",104,97,"j3210",9,6
"0020801144",2009-04-05,"Regular Season","CHA @ DET","Detroit Pistons","Charlotte Bobcats",104,97,"j45",-4,-4
"0020801145",2009-04-05,"Regular Season","NYK @ TOR","Toronto Raptors","New York Knicks",103,112,"j3210",-4,-4
"0020801145",2009-04-05,"Regular Season","NYK @ TOR","Toronto Raptors","New York Knicks",103,112,"j45",-4,3
"0020801146",2009-04-05,"Regular Season","POR @ HOU","Houston Rockets","Portland Trail Blazers",102,88,"j3210",10,0
"0020801146",2009-04-05,"Regular Season","POR @ HOU","Houston Rockets","Portland Trail Blazers",102,88,"j45",3,1
"0020801147",2009-04-05,"Regular Season","DEN @ MIN","Minnesota Timberwolves","Denver Nuggets",87,110,"j3210",-3,-8
"0020801147",2009-04-05,"Regular Season","DEN @ MIN","Minnesota Timberwolves","Denver Nuggets",87,110,"j45",-9,-3
"0020801148",2009-04-05,"Regular Season","UTA @ NOH","New Orleans Hornets","Utah Jazz",94,108,"j3210",-4,-12
"0020801148",2009-04-05,"Regular Season","UTA @ NOH","New Orleans Hornets","Utah Jazz",94,108,"j45",-5,1
"0020801149",2009-04-05,"Regular Season","IND @ OKC","Oklahoma City Thunder","Indiana Pacers",99,117,"j3210",-3,-5
"0020801149",2009-04-05,"Regular Season","IND @ OKC","Oklahoma City Thunder","Indiana Pacers",99,117,"j45",-3,-7
"0020801150",2009-04-05,"Regular Season","PHI @ NJN","New Jersey Nets","Philadelphia 76ers",96,67,"j3210",23,-2
"0020801150",2009-04-05,"Regular Season","PHI @ NJN","New Jersey Nets","Philadelphia 76ers",96,67,"j45",5,3
"0020801151",2009-04-05,"Regular Season","GSW @ SAC","Sacramento Kings","Golden State Warriors",100,105,"j3210",-3,-16
"0020801151",2009-04-05,"Regular Season","GSW @ SAC","Sacramento Kings","Golden State Warriors",100,105,"j45",3,11
"0020801152",2009-04-05,"Regular Season","LAC @ LAL","Los Angeles Lakers","Los Angeles Clippers",88,85,"j3210",13,-14
"0020801152",2009-04-05,"Regular Season","LAC @ LAL","Los Angeles Lakers","Los Angeles Clippers",88,85,"j45",0,1
"0020801154",2009-04-07,"Regular Season","ATL @ TOR","Toronto Raptors","Atlanta Hawks",110,118,"j3210",-5,3
"0020801154",2009-04-07,"Regular Season","ATL @ TOR","Toronto Raptors","Atlanta Hawks",110,118,"j45",0,-6
"0020801156",2009-04-07,"Regular Season","POR @ MEM","Memphis Grizzlies","Portland Trail Blazers",93,96,"j3210",-9,6
"0020801156",2009-04-07,"Regular Season","POR @ MEM","Memphis Grizzlies","Portland Trail Blazers",93,96,"j45",3,-3
"0020801157",2009-04-07,"Regular Season","SAS @ OKC","Oklahoma City Thunder","San Antonio Spurs",89,99,"j3210",-5,0
"0020801157",2009-04-07,"Regular Season","SAS @ OKC","Oklahoma City Thunder","San Antonio Spurs",89,99,"j45",-5,0
"0020801158",2009-04-07,"Regular Season","NYK @ CHI","Chicago Bulls","New York Knicks",110,103,"j3210",9,9
"0020801158",2009-04-07,"Regular Season","NYK @ CHI","Chicago Bulls","New York Knicks",110,103,"j45",2,-13
"0020801159",2009-04-07,"Regular Season","ORL @ HOU","Houston Rockets","Orlando Magic",93,83,"j3210",9,-3
"0020801159",2009-04-07,"Regular Season","ORL @ HOU","Houston Rockets","Orlando Magic",93,83,"j45",2,2
"0020801161",2009-04-07,"Regular Season","MIN @ LAC","Los Angeles Clippers","Minnesota Timberwolves",77,87,"j3210",-3,0
"0020801161",2009-04-07,"Regular Season","MIN @ LAC","Los Angeles Clippers","Minnesota Timberwolves",77,87,"j45",-1,-6
"0020801162",2009-04-08,"Regular Season","WAS @ CLE","Cleveland Cavaliers","Washington Wizards",98,86,"j3210",-13,2
"0020801162",2009-04-08,"Regular Season","WAS @ CLE","Cleveland Cavaliers","Washington Wizards",98,86,"j45",6,17
"0020801163",2009-04-08,"Regular Season","TOR @ IND","Indiana Pacers","Toronto Raptors",130,101,"j3210",12,2
"0020801163",2009-04-08,"Regular Season","TOR @ IND","Indiana Pacers","Toronto Raptors",130,101,"j45",6,9
"0020801164",2009-04-08,"Regular Season","MEM @ ORL","Orlando Magic","Memphis Grizzlies",81,78,"j3210",7,6
"0020801164",2009-04-08,"Regular Season","MEM @ ORL","Orlando Magic","Memphis Grizzlies",81,78,"j45",-6,-4
"0020801165",2009-04-08,"Regular Season","NJN @ BOS","Boston Celtics","New Jersey Nets",106,104,"j3210",14,1
"0020801165",2009-04-08,"Regular Season","NJN @ BOS","Boston Celtics","New Jersey Nets",106,104,"j45",-3,-10
"0020801166",2009-04-08,"Regular Season","DET @ NYK","New York Knicks","Detroit Pistons",86,113,"j3210",-10,-5
"0020801166",2009-04-08,"Regular Season","DET @ NYK","New York Knicks","Detroit Pistons",86,113,"j45",4,-16
"0020801167",2009-04-08,"Regular Season","ATL @ MIL","Milwaukee Bucks","Atlanta Hawks",105,113,"j3210",-2,6
"0020801167",2009-04-08,"Regular Season","ATL @ MIL","Milwaukee Bucks","Atlanta Hawks",105,113,"j45",0,-12
"0020801168",2009-04-08,"Regular Season","PHX @ NOH","New Orleans Hornets","Phoenix Suns",100,105,"j3210",-7,-2
"0020801168",2009-04-08,"Regular Season","PHX @ NOH","New Orleans Hornets","Phoenix Suns",100,105,"j45",6,-2
"0020801169",2009-04-08,"Regular Season","POR @ SAS","San Antonio Spurs","Portland Trail Blazers",83,95,"j3210",-14,-3
"0020801169",2009-04-08,"Regular Season","POR @ SAS","San Antonio Spurs","Portland Trail Blazers",83,95,"j45",-6,11
"0020801171",2009-04-08,"Regular Season","UTA @ DAL","Dallas Mavericks","Utah Jazz",130,101,"j3210",15,-2
"0020801171",2009-04-08,"Regular Season","UTA @ DAL","Dallas Mavericks","Utah Jazz",130,101,"j45",9,7
"0020801172",2009-04-08,"Regular Season","MIN @ GSW","Golden State Warriors","Minnesota Timberwolves",97,105,"j3210",-6,-3
"0020801172",2009-04-08,"Regular Season","MIN @ GSW","Golden State Warriors","Minnesota Timberwolves",97,105,"j45",-3,4
"0020801173",2009-04-09,"Regular Season","PHI @ CHI","Chicago Bulls","Philadelphia 76ers",113,99,"j3210",20,-14
"0020801173",2009-04-09,"Regular Season","PHI @ CHI","Chicago Bulls","Philadelphia 76ers",113,99,"j45",-1,9
"0020801174",2009-04-09,"Regular Season","HOU @ SAC","Sacramento Kings","Houston Rockets",98,115,"j3210",-8,1
"0020801174",2009-04-09,"Regular Season","HOU @ SAC","Sacramento Kings","Houston Rockets",98,115,"j45",-9,-1
"0020801175",2009-04-09,"Regular Season","DEN @ LAL","Los Angeles Lakers","Denver Nuggets",116,102,"j3210",12,9
"0020801175",2009-04-09,"Regular Season","DEN @ LAL","Los Angeles Lakers","Denver Nuggets",116,102,"j45",-6,1
"0020801176",2009-04-10,"Regular Season","NYK @ ORL","Orlando Magic","New York Knicks",95,105,"j3210",1,4
"0020801176",2009-04-10,"Regular Season","NYK @ ORL","Orlando Magic","New York Knicks",95,105,"j45",7,-22
"0020801177",2009-04-10,"Regular Season","CLE @ PHI","Philadelphia 76ers","Cleveland Cavaliers",92,102,"j3210",-4,-5
"0020801177",2009-04-10,"Regular Season","CLE @ PHI","Philadelphia 76ers","Cleveland Cavaliers",92,102,"j45",0,-1
"0020801178",2009-04-10,"Regular Season","IND @ ATL","Atlanta Hawks","Indiana Pacers",122,118,"j3210",-4,3
"0020801178",2009-04-10,"Regular Season","IND @ ATL","Atlanta Hawks","Indiana Pacers",122,118,"j45",8,-3
"0020801179",2009-04-10,"Regular Season","MIA @ BOS","Boston Celtics","Miami Heat",105,98,"j3210",-2,1
"0020801179",2009-04-10,"Regular Season","MIA @ BOS","Boston Celtics","Miami Heat",105,98,"j45",3,5
"0020801180",2009-04-10,"Regular Season","NJN @ DET","Detroit Pistons","New Jersey Nets",100,93,"j3210",7,0
"0020801180",2009-04-10,"Regular Season","NJN @ DET","Detroit Pistons","New Jersey Nets",100,93,"j45",-10,8
"0020801182",2009-04-10,"Regular Season","CHA @ OKC","Oklahoma City Thunder","Charlotte Bobcats",84,81,"j3210",5,-6
"0020801182",2009-04-10,"Regular Season","CHA @ OKC","Oklahoma City Thunder","Charlotte Bobcats",84,81,"j45",2,2
"0020801183",2009-04-10,"Regular Season","WAS @ TOR","Toronto Raptors","Washington Wizards",98,100,"j3210",5,-3
"0020801183",2009-04-10,"Regular Season","WAS @ TOR","Toronto Raptors","Washington Wizards",98,100,"j45",-5,1
"0020801184",2009-04-10,"Regular Season","NOH @ DAL","Dallas Mavericks","New Orleans Hornets",100,92,"j3210",12,-19
"0020801184",2009-04-10,"Regular Season","NOH @ DAL","Dallas Mavericks","New Orleans Hornets",100,92,"j45",4,11
"0020801185",2009-04-10,"Regular Season","UTA @ SAS","San Antonio Spurs","Utah Jazz",105,99,"j3210",7,1
"0020801185",2009-04-10,"Regular Season","UTA @ SAS","San Antonio Spurs","Utah Jazz",105,99,"j45",-3,-3
"0020801186",2009-04-10,"Regular Season","LAL @ POR","Portland Trail Blazers","Los Angeles Lakers",106,98,"j3210",8,-3
"0020801186",2009-04-10,"Regular Season","LAL @ POR","Portland Trail Blazers","Los Angeles Lakers",106,98,"j45",-5,8
"0020801187",2009-04-10,"Regular Season","HOU @ GSW","Golden State Warriors","Houston Rockets",109,113,"j3210",1,-3
"0020801187",2009-04-10,"Regular Season","HOU @ GSW","Golden State Warriors","Houston Rockets",109,113,"j45",2,-4
"0020801188",2009-04-10,"Regular Season","SAC @ LAC","Los Angeles Clippers","Sacramento Kings",109,78,"j3210",8,-1
"0020801188",2009-04-10,"Regular Season","SAC @ LAC","Los Angeles Clippers","Sacramento Kings",109,78,"j45",6,18
"0020801189",2009-04-11,"Regular Season","DET @ IND","Indiana Pacers","Detroit Pistons",106,102,"j3210",3,2
"0020801189",2009-04-11,"Regular Season","DET @ IND","Indiana Pacers","Detroit Pistons",106,102,"j45",3,-4
"0020801191",2009-04-11,"Regular Season","PHX @ MIN","Minnesota Timberwolves","Phoenix Suns",97,110,"j3210",-3,0
"0020801191",2009-04-11,"Regular Season","PHX @ MIN","Minnesota Timberwolves","Phoenix Suns",97,110,"j45",-2,-8
"0020801192",2009-04-11,"Regular Season","CHA @ CHI","Chicago Bulls","Charlotte Bobcats",113,106,"j3210",-3,0
"0020801192",2009-04-11,"Regular Season","CHA @ CHI","Chicago Bulls","Charlotte Bobcats",113,106,"j45",7,3
"0020801193",2009-04-11,"Regular Season","OKC @ MIL","Milwaukee Bucks","Oklahoma City Thunder",115,98,"j3210",0,5
"0020801193",2009-04-11,"Regular Season","OKC @ MIL","Milwaukee Bucks","Oklahoma City Thunder",115,98,"j45",1,11
"0020801195",2009-04-11,"Regular Season","POR @ LAC","Los Angeles Clippers","Portland Trail Blazers",72,87,"j3210",8,-17
"0020801195",2009-04-11,"Regular Season","POR @ LAC","Los Angeles Clippers","Portland Trail Blazers",72,87,"j45",-1,-5
"0020801197",2009-04-12,"Regular Season","BOS @ CLE","Cleveland Cavaliers","Boston Celtics",107,76,"j3210",23,-1
"0020801197",2009-04-12,"Regular Season","BOS @ CLE","Cleveland Cavaliers","Boston Celtics",107,76,"j45",-1,10
"0020801198",2009-04-12,"Regular Season","NYK @ MIA","Miami Heat","New York Knicks",122,105,"j3210",-3,11
"0020801198",2009-04-12,"Regular Season","NYK @ MIA","Miami Heat","New York Knicks",122,105,"j45",0,9
"0020801200",2009-04-12,"Regular Season","SAS @ SAC","Sacramento Kings","San Antonio Spurs",92,95,"j3210",10,-2
"0020801200",2009-04-12,"Regular Season","SAS @ SAC","Sacramento Kings","San Antonio Spurs",92,95,"j45",-7,-4
"0020801202",2009-04-13,"Regular Season","CLE @ IND","Indiana Pacers","Cleveland Cavaliers",109,117,"j3210",5,-20
"0020801202",2009-04-13,"Regular Season","CLE @ IND","Indiana Pacers","Cleveland Cavaliers",109,117,"j45",0,7
"0020801203",2009-04-13,"Regular Season","TOR @ WAS","Washington Wizards","Toronto Raptors",96,97,"j3210",14,-13
"0020801203",2009-04-13,"Regular Season","TOR @ WAS","Washington Wizards","Toronto Raptors",96,97,"j45",-4,2
"0020801204",2009-04-13,"Regular Season","CHI @ DET","Detroit Pistons","Chicago Bulls",88,91,"j3210",-4,2
"0020801204",2009-04-13,"Regular Season","CHI @ DET","Detroit Pistons","Chicago Bulls",88,91,"j45",4,-5
"0020801205",2009-04-13,"Regular Season","CHA @ NJN","New Jersey Nets","Charlotte Bobcats",91,87,"j3210",9,-2
"0020801205",2009-04-13,"Regular Season","CHA @ NJN","New Jersey Nets","Charlotte Bobcats",91,87,"j45",5,-8
"0020801207",2009-04-13,"Regular Season","MIN @ DAL","Dallas Mavericks","Minnesota Timberwolves",96,94,"j3210",-13,-1
"0020801207",2009-04-13,"Regular Season","MIN @ DAL","Dallas Mavericks","Minnesota Timberwolves",96,94,"j45",4,12
"0020801208",2009-04-13,"Regular Season","NOH @ HOU","Houston Rockets","New Orleans Hornets",86,66,"j3210",3,7
"0020801208",2009-04-13,"Regular Season","NOH @ HOU","Houston Rockets","New Orleans Hornets",86,66,"j45",-1,11
"0020801209",2009-04-13,"Regular Season","SAC @ DEN","Denver Nuggets","Sacramento Kings",118,98,"j3210",18,9
"0020801209",2009-04-13,"Regular Season","SAC @ DEN","Denver Nuggets","Sacramento Kings",118,98,"j45",1,-8
"0020801211",2009-04-13,"Regular Season","MEM @ PHX","Phoenix Suns","Memphis Grizzlies",119,110,"j3210",-9,-1
"0020801211",2009-04-13,"Regular Season","MEM @ PHX","Phoenix Suns","Memphis Grizzlies",119,110,"j45",0,19
"0020801215",2009-04-14,"Regular Season","BOS @ PHI","Philadelphia 76ers","Boston Celtics",98,100,"j3210",2,0
"0020801215",2009-04-14,"Regular Season","BOS @ PHI","Philadelphia 76ers","Boston Celtics",98,100,"j45",0,-4
"0020801218",2009-04-15,"Regular Season","TOR @ CHI","Chicago Bulls","Toronto Raptors",98,109,"j3210",5,-4
"0020801218",2009-04-15,"Regular Season","TOR @ CHI","Chicago Bulls","Toronto Raptors",98,109,"j45",1,-13
"0020801219",2009-04-15,"Regular Season","PHI @ CLE","Cleveland Cavaliers","Philadelphia 76ers",110,111,"j3210",0,-5
"0020801219",2009-04-15,"Regular Season","PHI @ CLE","Cleveland Cavaliers","Philadelphia 76ers",110,111,"j45",4,1
"0020801221",2009-04-15,"Regular Season","MIL @ IND","Indiana Pacers","Milwaukee Bucks",115,108,"j3210",4,13
"0020801221",2009-04-15,"Regular Season","MIL @ IND","Indiana Pacers","Milwaukee Bucks",115,108,"j45",8,-18
"0020801222",2009-04-15,"Regular Season","ATL @ MEM","Memphis Grizzlies","Atlanta Hawks",98,90,"j3210",7,-4
"0020801222",2009-04-15,"Regular Season","ATL @ MEM","Memphis Grizzlies","Atlanta Hawks",98,90,"j45",8,-3
"0020801225",2009-04-15,"Regular Season","NJN @ NYK","New York Knicks","New Jersey Nets",102,73,"j3210",15,0
"0020801225",2009-04-15,"Regular Season","NJN @ NYK","New York Knicks","New Jersey Nets",102,73,"j45",1,13
"0020801227",2009-04-15,"Regular Season","NOH @ SAS","San Antonio Spurs","New Orleans Hornets",105,98,"j3210",-7,-10
"0020801227",2009-04-15,"Regular Season","NOH @ SAS","San Antonio Spurs","New Orleans Hornets",105,98,"j45",6,11
"0020801228",2009-04-15,"Regular Season","OKC @ LAC","Los Angeles Clippers","Oklahoma City Thunder",85,126,"j3210",-22,-5
"0020801228",2009-04-15,"Regular Season","OKC @ LAC","Los Angeles Clippers","Oklahoma City Thunder",85,126,"j45",-3,-11
"0020801229",2009-04-15,"Regular Season","GSW @ PHX","Phoenix Suns","Golden State Warriors",117,113,"j3210",2,3
"0020801229",2009-04-15,"Regular Season","GSW @ PHX","Phoenix Suns","Golden State Warriors",117,113,"j45",6,-7
"0020801230",2009-04-15,"Regular Season","DEN @ POR","Portland Trail Blazers","Denver Nuggets",104,76,"j3210",27,6
"0020801230",2009-04-15,"Regular Season","DEN @ POR","Portland Trail Blazers","Denver Nuggets",104,76,"j45",0,-5
"0040800101",2009-04-18,"Playoffs","DET @ CLE","Cleveland Cavaliers","Detroit Pistons",102,84,"j3210",0,4
"0040800101",2009-04-18,"Playoffs","DET @ CLE","Cleveland Cavaliers","Detroit Pistons",102,84,"j45",-1,15
"0040800102",2009-04-21,"Playoffs","DET @ CLE","Cleveland Cavaliers","Detroit Pistons",94,82,"j3210",-3,3
"0040800102",2009-04-21,"Playoffs","DET @ CLE","Cleveland Cavaliers","Detroit Pistons",94,82,"j45",-2,14
"0040800103",2009-04-24,"Playoffs","CLE @ DET","Detroit Pistons","Cleveland Cavaliers",68,79,"j3210",-8,-2
"0040800103",2009-04-24,"Playoffs","CLE @ DET","Detroit Pistons","Cleveland Cavaliers",68,79,"j45",0,-1
"0040800104",2009-04-26,"Playoffs","CLE @ DET","Detroit Pistons","Cleveland Cavaliers",78,99,"j3210",-5,-6
"0040800104",2009-04-26,"Playoffs","CLE @ DET","Detroit Pistons","Cleveland Cavaliers",78,99,"j45",0,-10
"0040800111",2009-04-18,"Playoffs","CHI @ BOS","Boston Celtics","Chicago Bulls",103,105,"j3210",-10,2
"0040800111",2009-04-18,"Playoffs","CHI @ BOS","Boston Celtics","Chicago Bulls",103,105,"j45",-2,10
"0040800112",2009-04-20,"Playoffs","CHI @ BOS","Boston Celtics","Chicago Bulls",118,115,"j3210",-10,-6
"0040800112",2009-04-20,"Playoffs","CHI @ BOS","Boston Celtics","Chicago Bulls",118,115,"j45",1,18
"0040800113",2009-04-23,"Playoffs","BOS @ CHI","Chicago Bulls","Boston Celtics",86,107,"j3210",8,1
"0040800113",2009-04-23,"Playoffs","BOS @ CHI","Chicago Bulls","Boston Celtics",86,107,"j45",-13,-17
"0040800114",2009-04-26,"Playoffs","BOS @ CHI","Chicago Bulls","Boston Celtics",121,118,"j3210",-2,15
"0040800114",2009-04-26,"Playoffs","BOS @ CHI","Chicago Bulls","Boston Celtics",121,118,"j45",-1,-12
"0040800115",2009-04-28,"Playoffs","CHI @ BOS","Boston Celtics","Chicago Bulls",106,104,"j3210",-2,-7
"0040800115",2009-04-28,"Playoffs","CHI @ BOS","Boston Celtics","Chicago Bulls",106,104,"j45",2,7
"0040800116",2009-04-30,"Playoffs","BOS @ CHI","Chicago Bulls","Boston Celtics",128,127,"j3210",5,14
"0040800116",2009-04-30,"Playoffs","BOS @ CHI","Chicago Bulls","Boston Celtics",128,127,"j45",-2,-17
"0040800117",2009-05-02,"Playoffs","CHI @ BOS","Boston Celtics","Chicago Bulls",109,99,"j3210",-6,10
"0040800117",2009-05-02,"Playoffs","CHI @ BOS","Boston Celtics","Chicago Bulls",109,99,"j45",9,-3
